id,web_name,full_name,position,team,now_cost,roll_minutes,roll_total_points,roll_ict_index,roll_threat,roll_creativity,roll_influence,roll_bps,roll_expected_goal_involvements,roll_expected_goals_conceded,roll_starts,roll_goals_scored,roll_assists,roll_clean_sheets,roll_goals_conceded,roll_bonus,roll_defensive_contribution,roll_tackles,roll_clearances_blocks_interceptions,roll_recoveries,games_played_so_far,ep_next,ep_this,total_points,points_per_game,form,status,chance_of_playing_next_round,chance_of_playing_this_round,selected_by_percent,news,matched_last_season
337,Aaronson,Brenden Aaronson,MID,13,55,62.4,1.4,3.2399999999999998,9.6,13.62,9.040000000000003,7.6,0.172,1.2579999999999998,0.8,0.0,0.0,0.0,0.8,0.0,5.0,0.8,1.6,2.6,38.0,2.0,,126,3.4,0.0,a,,,0.7,,True
338,Ampadu,Ethan Ampadu,MID,13,55,90.0,5.2,2.8,3.0,10.099999999999998,14.760000000000002,19.8,0.041999999999999996,1.7919999999999998,1.0,0.0,0.4,0.2,1.4,1.0,11.8,2.0,4.8,5.0,38.0,2.0,,134,3.8,0.0,a,,,1.4,,True
339,Longstaff,Sean Longstaff,MID,13,50,11.0,2.0,2.5,8.6,6.74,9.6,6.4,0.132,0.382,0.0,0.2,0.0,0.0,0.2,0.2,2.0,0.2,0.8,1.0,38.0,1.5,,56,2.4,0.0,a,,,0.2,,True
340,Gelhardt,Joe Gelhardt,MID,13,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,0,0.0,0.0,a,,,0.0,,True
341,Gnonto,Wilfried Gnonto,MID,13,50,21.0,1.6,1.2399999999999998,2.8,5.5600000000000005,3.84,7.6,0.06,0.568,0.0,0.0,0.2,0.0,0.6,0.0,3.0,0.8,0.8,1.4,38.0,1.5,,32,1.4,0.0,a,,,0.1,,True
342,Harrison,Jack Harrison,MID,13,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,12,1.1,0.0,u,0.0,,0.0,Has joined New England Revolution permanently,True
343,James,Daniel James,MID,13,50,28.4,1.0,1.48,6.0,3.96,4.720000000000001,4.2,0.064,0.772,0.4,0.0,0.0,0.0,0.6,0.0,1.8,0.4,1.2,0.2,38.0,1.5,,23,1.2,0.0,a,,,0.1,,True
344,Gruev,Ilia Gruev,MID,13,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,56,2.4,0.0,a,,,0.0,,True
345,Tanaka,Tanaka Ao,MID,13,50,77.0,3.6,2.0200000000000005,1.8,9.2,9.0,16.2,0.050000000000000024,1.3719999999999999,1.0,0.0,0.2,0.0,1.0,0.4,9.8,1.6,2.4,5.8,38.0,1.5,,67,2.4,0.0,a,,,0.3,,True
346,Calvert-Lewin,Dominic Calvert-Lewin,FWD,13,60,85.6,4.8,5.4399999999999995,21.2,10.0,23.080000000000002,17.4,0.37600000000000006,1.6199999999999999,1.0,0.6,0.0,0.2,1.0,0.8,3.8,0.0,2.2,1.6,38.0,2.0,,142,4.1,0.0,a,,,21.3,,True
347,Nmecha,Lukas Nmecha,FWD,13,55,39.6,1.2,3.4200000000000004,16.6,11.76,5.92,5.8,0.32599999999999996,1.012,0.2,0.0,0.0,0.0,1.0,0.0,3.0,0.8,0.6,1.6,38.0,1.8,,73,2.4,0.0,a,,,0.6,,True
348,Piroe,Joël Piroe,FWD,13,50,5.8,0.6,0.54,4.8,0.24,0.6,1.6,0.018,0.30199999999999994,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.2,0.2,0.2,38.0,1.4,,17,1.1,0.0,a,,,0.5,,True
349,Mateo Joseph,Mateo Joseph Fernández-Regatillo,FWD,13,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,0,0.0,0.0,i,0.0,,0.3,Knee injury - Unknown return date,True
350,A.Becker,Alisson Becker,GK,14,55,18.0,0.4,0.22000000000000003,0.0,0.0,2.2800000000000002,1.4,0.0,0.312,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.6,38.0,3.3,,91,3.5,0.0,a,,,4.1,,True
351,Mamardashvili,Giorgi Mamardashvili,GK,14,50,36.0,0.6,1.2,0.0,0.0,12.0,3.8,0.0,0.47000000000000003,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,3.4,38.0,2.6,,34,3.4,0.0,a,,,0.2,,True
352,Woodman,Freddie Woodman,GK,14,40,36.0,1.0,1.48,0.0,0.0,14.84,5.4,0.0,0.9199999999999999,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,3.8,38.0,1.0,,6,2.0,0.0,a,,,1.3,,True
353,Pecsi,Armin Pecsi,GK,14,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.1,,True
354,Jaros,Vitezslav Jaros,GK,14,40,17.419354838709676,0.6903225806451613,0.4612903225806451,0.0,0.0,4.594838709677419,3.0129032258064514,0.00025806451612903227,0.27541935483870966,0.1935483870967742,0.0,0.0,0.05806451612903226,0.23225806451612904,0.025806451612903222,0.0,0.0064516129032258064,0.1870967741935484,1.4129032258064516,0.0,0.0,,0,0.0,0.0,i,0.0,,0.0,Knee injury - Unknown return date,False
355,Davies,Harvey Davies,GK,14,40,17.419354838709676,0.6903225806451613,0.4612903225806451,0.0,0.0,4.594838709677419,3.0129032258064514,0.00025806451612903227,0.27541935483870966,0.1935483870967742,0.0,0.0,0.05806451612903226,0.23225806451612904,0.025806451612903222,0.0,0.0064516129032258064,0.1870967741935484,1.4129032258064516,0.0,1.0,,0,0.0,0.0,a,,,0.1,,False
356,Virgil,Virgil van Dijk,DEF,14,65,90.0,4.6,5.06,13.2,3.6199999999999988,33.67999999999999,12.2,0.19800000000000004,1.702,1.0,0.4,0.0,0.0,2.0,0.0,8.0,0.0,8.0,2.6,38.0,3.1,,175,4.6,0.0,a,,,16.2,,True
357,Frimpong,Jeremie Frimpong,DEF,14,55,42.2,1.0,1.86,9.4,6.1,3.04,2.0,0.042,0.8140000000000001,0.4,0.0,0.0,0.0,0.8,0.0,0.4,0.4,0.0,2.0,38.0,2.5,,63,3.0,0.0,a,,,3.0,,True
358,Kerkez,Milos Kerkez,DEF,14,55,44.2,1.0,1.2600000000000002,0.8,6.88,4.840000000000001,3.8,0.014000000000000002,0.626,0.4,0.0,0.0,0.0,1.2,0.0,1.8,0.2,1.6,2.0,38.0,2.5,,85,2.5,0.0,a,,,5.9,,True
359,Gomez,Joe Gomez,DEF,14,50,16.4,0.4,0.38,1.0,1.2399999999999998,1.64,0.6,0.014000000000000002,0.25799999999999995,0.2,0.0,0.0,0.0,0.4,0.0,1.4,0.4,1.0,0.4,38.0,0.0,,33,1.6,0.0,i,0.0,,0.1,Muscular injury - Unknown return date,True
360,Bradley,Conor Bradley,DEF,14,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,42,2.8,0.0,i,0.0,,0.0,Knee injury - Unknown return date,True
361,Lucky,Wellity Lucky,DEF,14,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.1,,True
362,Jacquet,Jeremy Jacquet,DEF,14,50,48.37931034482759,1.817241379310345,2.026206896551724,4.348275862068966,4.8837931034482756,11.00551724137931,6.6482758620689655,0.06762068965517241,0.7361379310344828,0.5482758620689655,0.013793103448275864,0.027586206896551727,0.11034482758620691,0.7551724137931034,0.07241379310344828,4.279310344827586,0.8724137931034484,3.382758620689655,1.8275862068965518,0.0,2.2,,0,0.0,0.0,a,100.0,,2.0,,False
363,Leoni,Giovanni Leoni,DEF,14,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,0,0.0,0.0,i,0.0,,0.1,Knee injury - Unknown return date,True
364,Tsimikas,Kostas Tsimikas,DEF,14,50,48.37931034482759,1.817241379310345,2.026206896551724,4.348275862068966,4.8837931034482756,11.00551724137931,6.6482758620689655,0.06762068965517241,0.7361379310344828,0.5482758620689655,0.013793103448275864,0.027586206896551727,0.11034482758620691,0.7551724137931034,0.07241379310344828,4.279310344827586,0.8724137931034484,3.382758620689655,1.8275862068965518,0.0,2.2,,0,0.0,0.0,a,,,0.1,,False
365,Ramsay,Calvin Ramsay,DEF,14,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.2,,True
366,Wirtz,Florian Wirtz,MID,14,75,44.2,2.4,3.54,14.4,10.14,10.6,8.6,0.22800000000000004,1.2159999999999997,0.4,0.2,0.0,0.0,1.2,0.2,3.6,0.6,0.6,2.4,38.0,2.6,,125,3.8,0.0,a,,,11.8,,True
367,Gakpo,Cody Gakpo,MID,14,70,83.8,2.8,3.8800000000000012,16.2,11.96,10.719999999999999,6.0,0.2720000000000001,1.682,1.0,0.2,0.0,0.0,1.8,0.0,3.4,0.2,1.2,2.0,38.0,2.5,,131,3.6,0.0,a,,,3.5,,True
368,Szoboszlai,Dominik Szoboszlai,MID,14,70,90.0,5.4,10.18,18.4,54.36,29.0,26.4,0.446,1.702,1.0,0.2,0.6,0.0,2.0,0.8,6.4,1.6,1.2,3.6,38.0,2.5,,160,4.4,0.0,a,,,47.6,,True
369,Ngumoha,Rio Ngumoha,MID,14,60,48.6,2.2,2.9,8.2,13.7,7.08,8.0,0.11200000000000002,0.6960000000000001,0.6,0.0,0.2,0.0,1.4,0.2,2.4,0.4,0.6,1.4,38.0,2.1,,43,2.3,0.0,a,,,1.7,,True
370,Chiesa,Federico Chiesa,MID,14,55,8.0,0.6,0.76,7.0,0.12,0.44000000000000006,2.0,0.018,0.21799999999999997,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,38.0,2.0,,37,1.4,0.0,a,,,0.2,,True
371,Gravenberch,Ryan Gravenberch,MID,14,60,67.6,3.4,3.6799999999999997,9.2,11.760000000000002,15.879999999999999,15.0,0.078,1.024,0.8,0.2,0.0,0.0,1.4,0.6,4.8,1.2,2.0,1.6,38.0,2.1,,144,4.0,0.0,a,,,1.9,,True
372,Mac Allister,Alexis Mac Allister,MID,14,55,90.0,4.2,5.0600000000000005,12.2,21.98,17.32,17.8,0.168,1.702,1.0,0.0,0.4,0.0,2.0,0.6,7.6,2.0,1.8,3.8,38.0,2.0,,108,2.9,0.0,a,,,1.9,,True
373,C.Jones,Curtis Jones,MID,14,55,89.2,4.4,4.720000000000001,8.4,13.9,25.0,22.4,0.18399999999999997,1.702,1.0,0.2,0.2,0.0,2.0,0.6,10.2,1.8,2.8,5.6,38.0,2.0,,81,2.4,0.0,a,,,0.1,,True
374,Endo,Endo Wataru,MID,14,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.1,,12,1.5,0.0,d,75.0,,0.0,Ankle injury - 75% chance of playing,True
375,Nyoni,Trey Nyoni,MID,14,50,1.4,0.2,0.06,0.0,0.13999999999999999,0.36,0.4,0.002,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.4,38.0,1.5,,6,1.0,0.0,a,,,0.1,,True
376,Bajcetic,Stefan Bajčetić Maquieira,MID,14,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,0,0.0,0.0,i,0.0,,0.0,Hamstring injury - Expected back 23 Aug,True
377,Munoz,Victor Munoz,MID,14,65,47.87407407407407,2.548148148148148,3.3574074074074076,10.411111111111111,12.292592592592591,10.88888888888889,9.829629629629629,0.18355555555555558,0.7384814814814815,0.5333333333333333,0.12222222222222223,0.1,0.13703703703703704,0.7444444444444445,0.24074074074074073,3.6555555555555554,0.7481481481481481,0.8851851851851852,2.0407407407407407,0.0,2.3,,0,0.0,0.0,a,,,0.8,,False
378,McConnell,James McConnell,MID,14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.2,,True
379,Isak,Alexander Isak,FWD,14,90,20.2,1.8,1.3800000000000001,5.8,0.22000000000000003,7.760000000000001,7.4,0.088,0.41,0.2,0.2,0.0,0.0,0.2,0.4,1.0,0.2,0.4,0.4,38.0,2.7,,41,2.9,0.0,a,,,11.3,,True
380,Ekitiké,Hugo Ekitiké,FWD,14,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,125,4.5,0.0,i,0.0,,0.2,Achilles injury - Unknown return date,True
381,Koumas,Lewis Koumas,MID,14,50,29.446280991735538,1.3173553719008264,1.4985123966942149,3.4991735537190083,6.0142148760330585,5.479338842975206,5.80495867768595,0.06743801652892562,0.49214876033057847,0.3256198347107438,0.021487603305785124,0.05619834710743802,0.0628099173553719,0.4859504132231405,0.07603305785123966,2.9950413223140493,0.6347107438016528,0.8396694214876033,1.6082644628099174,0.0,1.5,,0,0.0,0.0,a,,,0.0,,False
382,Danns,Jayden Danns,FWD,14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,0,0.0,0.0,i,0.0,,0.1,Unspecified injury - Unknown return date,True
383,Elliott,Harvey Elliott,MID,14,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,,5,1.0,0.0,a,,,0.1,,True
238,Grealish,Jack Grealish,MID,15,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.7,,79,4.0,0.0,d,75.0,,0.2,Foot injury - 75% chance of playing,True
384,Donnarumma,Gianluigi Donnarumma,GK,15,55,72.0,3.2,1.7799999999999998,0.4,2.06,15.360000000000003,12.2,0.026000000000000002,1.136,0.8,0.0,0.0,0.4,0.8,0.4,0.0,0.0,0.8,5.8,38.0,3.3,,135,4.0,0.0,a,,,11.1,,True
385,Trafford,James Trafford,GK,15,50,18.0,0.4,0.36,0.0,0.0,3.56,1.0,0.0,0.354,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,38.0,2.6,,13,3.2,0.0,a,,,1.4,,True
386,Bettinelli,Marcus Bettinelli,GK,15,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.9,,0,0.0,0.0,a,,,0.0,,True
387,O'Reilly,Nico O'Reilly,DEF,15,65,54.0,1.6,2.8,14.2,6.4,7.359999999999999,5.4,0.23399999999999999,1.0,0.6,0.0,0.0,0.2,0.8,0.0,2.4,0.4,2.0,3.0,38.0,3.1,,160,4.7,0.0,a,,,22.9,,True
388,Guéhi,Marc Guéhi,DEF,15,60,72.0,4.2,3.2800000000000002,4.0,8.140000000000004,20.64,16.6,0.07,1.136,0.8,0.0,0.2,0.4,0.8,0.2,5.6,1.0,4.6,2.6,38.0,2.8,,179,5.1,0.0,a,,,24.0,,True
389,Matheus N.,Matheus Nunes,DEF,15,60,65.4,1.8,2.56,2.4,10.879999999999999,12.080000000000002,10.2,0.022000000000000002,1.0819999999999999,0.8,0.0,0.0,0.2,0.8,0.0,4.2,1.2,3.0,4.4,38.0,2.8,,154,4.5,0.0,a,,,5.0,,True
390,Rúben,Rúben dos Santos Gato Alves Dias,DEF,15,55,18.0,0.2,0.48,0.0,2.54,2.32,1.2,0.004000000000000005,0.354,0.2,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.6,0.6,38.0,2.5,,113,4.3,0.0,a,,,1.4,,True
391,Gvardiol,Joško Gvardiol,DEF,15,55,13.8,0.4,0.9,5.0,0.96,2.88,2.4,0.023999999999999976,0.152,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.2,38.0,2.5,,79,4.4,0.0,a,,,10.7,,True
392,Aït-Nouri,Rayan Aït-Nouri,DEF,15,55,20.6,1.4,1.26,4.0,6.42,2.2,4.4,0.06400000000000002,0.20600000000000002,0.2,0.0,0.0,0.2,0.0,0.0,1.0,0.8,0.2,0.6,38.0,2.5,,60,3.5,0.0,a,,,0.9,,True
393,Khusanov,Abdukodir Khusanov,DEF,15,55,54.0,2.2,1.42,1.4,2.4400000000000004,10.48,8.8,0.182,1.0879999999999999,0.6,0.0,0.0,0.2,0.8,0.0,3.4,0.8,2.6,3.0,38.0,2.5,,67,3.2,0.0,a,,,2.0,,True
394,Alleyne,Max Alleyne,DEF,15,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.2,,5,2.5,0.0,a,,,0.0,,True
395,Lewis,Rico Lewis,DEF,15,45,18.0,0.0,0.62,2.4,3.04,0.6799999999999999,-0.6,0.032,0.354,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,38.0,1.7,,19,1.7,0.0,a,,,0.2,,True
396,Vitor Reis,Vitor de Oliveira Nunes dos Reis,DEF,15,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.7,,0,0.0,0.0,a,,,0.0,,True
397,Semenyo,Antoine Semenyo,MID,15,85,73.2,4.2,6.0200000000000005,25.0,13.8,21.28,15.2,0.202,0.746,1.0,0.4,0.0,0.4,0.8,0.2,3.6,0.6,1.2,1.8,38.0,2.9,,202,5.5,0.0,a,,,22.0,,True
398,Foden,Phil Foden,MID,15,70,50.2,3.4,5.34,15.4,24.119999999999997,14.039999999999997,13.2,0.28600000000000003,0.966,0.4,0.0,0.4,0.2,0.6,0.6,4.0,0.8,0.2,3.0,38.0,2.5,,131,4.0,0.0,a,,,7.6,,True
399,Cherki,Rayan Cherki,MID,15,75,45.2,2.4,4.66,12.6,23.479999999999997,10.64,9.4,0.266,1.1219999999999999,0.4,0.0,0.4,0.0,0.8,0.0,1.8,0.4,0.2,1.2,38.0,2.6,,135,4.1,0.0,a,,,9.4,,True
400,Doku,Jérémy Doku,MID,15,75,59.8,6.0,10.2,33.8,35.56,32.6,27.2,0.294,0.9619999999999997,0.6,0.6,0.0,0.2,0.8,1.2,3.0,0.8,0.6,1.6,38.0,2.6,,120,4.0,0.0,a,,,6.4,,True
401,Marmoush,Omar Marmoush,FWD,15,70,25.0,3.2,2.8,11.0,2.6799999999999984,14.2,12.0,0.13,0.26799999999999996,0.2,0.4,0.0,0.2,0.0,0.2,1.4,0.2,0.0,1.2,38.0,2.2,,56,2.7,0.0,a,,,0.7,,True
402,Rodrigo,Rodrigo 'Rodri' Hernandez Cascante,MID,15,65,18.0,1.4,1.3,4.0,5.8,3.2399999999999998,5.4,0.09599999999999997,0.398,0.2,0.0,0.2,0.0,0.2,0.2,2.4,0.4,0.4,1.6,38.0,0.0,,69,3.3,0.0,i,0.0,,0.1,Back injury - Unknown return date,True
403,Savinho,Sávio Moreira de Oliveira,MID,15,65,43.0,2.6,3.2399999999999998,12.4,10.42,9.440000000000001,7.8,0.18200000000000002,0.764,0.4,0.2,0.0,0.2,0.4,0.2,1.6,0.4,0.0,1.2,38.0,2.3,,43,1.8,0.0,a,,,0.1,,True
404,Reijnders,Tijjani Reijnders,MID,15,60,27.0,1.2,0.9400000000000001,8.2,1.56,0.12,2.4,0.146,0.308,0.4,0.0,0.2,0.0,0.4,0.0,1.0,0.0,0.2,0.8,38.0,2.1,,92,3.3,0.0,a,,,0.4,,True
405,N.Gonzalez,Nico González Iglesias,MID,15,55,32.8,1.2,1.2800000000000002,1.4,6.640000000000001,4.8,6.4,0.04,0.6759999999999999,0.4,0.0,0.0,0.0,0.8,0.0,3.8,0.8,1.2,1.8,38.0,2.0,,63,2.5,0.0,a,,,0.1,,True
406,Kovačić,Mateo Kovačić,MID,15,55,22.4,1.4,2.1399999999999997,0.6,12.38,8.32,6.8,0.10400000000000001,0.676,0.2,0.0,0.2,0.0,0.6,0.0,3.6,0.4,1.2,2.0,38.0,2.0,,9,1.5,0.0,a,,,0.0,,True
407,Echeverri,Claudio Echeverri,MID,15,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,0,0.0,0.0,a,,,0.0,,True
408,Phillips,Kalvin Phillips,MID,15,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5,,0,0.0,0.0,a,,,0.0,,True
409,Mukasa,Divine Mukasa,MID,15,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,2,1.0,0.0,a,,,0.1,,True
410,Monga,Jeremy Monga,MID,15,50,29.446280991735538,1.3173553719008264,1.4985123966942149,3.4991735537190083,6.0142148760330585,5.479338842975206,5.80495867768595,0.06743801652892562,0.49214876033057847,0.3256198347107438,0.021487603305785124,0.05619834710743802,0.0628099173553719,0.4859504132231405,0.07603305785123966,2.9950413223140493,0.6347107438016528,0.8396694214876033,1.6082644628099174,0.0,1.5,,0,0.0,0.0,a,,,0.0,,False
411,Haaland,Erling Haaland,FWD,15,155,54.0,5.4,6.879999999999998,34.0,7.5200000000000005,27.080000000000002,21.4,0.52,1.0,0.6,0.6,0.2,0.2,0.8,1.2,1.2,0.0,0.6,0.6,38.0,4.0,,239,6.8,0.0,a,,,75.0,,True
481,Anderson,Elliot Anderson,MID,15,65,75.8,7.2,6.840000000000001,11.4,19.84,37.120000000000005,26.6,0.296,1.718,0.8,0.4,0.4,0.2,1.2,1.2,11.8,2.0,3.8,6.0,38.0,2.3,,180,4.7,0.0,a,,,11.8,,True
43,Tielemans,Youri Tielemans,MID,16,60,71.8,2.2,3.18,6.4,12.060000000000002,13.2,15.6,0.11399999999999999,1.0159999999999998,0.8,0.0,0.0,0.0,1.2,0.0,8.0,2.4,1.8,3.8,38.0,1.6,,68,2.7,0.0,d,75.0,,0.9,Hamstring injury - 75% chance of playing,True
162,Andrey Santos,Andrey Nascimento dos Santos,MID,16,50,36.8,2.6,2.0,5.2,2.9800000000000004,11.680000000000001,14.2,0.06000000000000001,0.45600000000000007,0.4,0.2,0.0,0.0,0.4,0.6,3.2,1.6,0.0,1.6,38.0,1.5,,47,1.7,0.0,a,,,1.5,,True
325,Darlow,Karl Darlow,GK,16,45,90.0,3.8,3.0999999999999996,0.0,0.0,31.0,17.0,0.002,1.7920000000000003,1.0,0.0,0.0,0.2,1.4,0.6,0.0,0.2,1.6,9.0,38.0,1.5,,71,3.2,0.0,d,75.0,,0.1,Unspecified injury - 75% chance of playing,True
412,Lammens,Senne Lammens,GK,16,50,90.0,4.2,2.48,0.0,0.0,24.92,16.6,0.0,1.248,1.0,0.0,0.0,0.4,1.0,0.4,0.0,0.0,0.8,7.0,38.0,2.6,,109,3.4,0.0,a,,,20.2,,True
413,Bayindir,Altay Bayındır,GK,16,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.9,,11,1.8,0.0,a,,,0.2,,True
414,Heaton,Tom Heaton,GK,16,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.3,,True
415,Dorgu,Patrick Dorgu,MID,16,60,22.2,4.2,3.6799999999999997,15.8,8.02,13.319999999999999,12.0,0.19,0.166,0.2,0.2,0.2,0.2,0.0,0.6,0.6,0.2,0.4,1.0,38.0,2.1,,95,3.7,0.0,a,,,1.8,,True
416,De Ligt,Matthijs de Ligt,DEF,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,43,3.3,0.0,i,0.0,,0.0,Back injury - Unknown return date,True
417,Dalot,Diogo Dalot Teixeira,DEF,16,50,54.0,1.2,1.9199999999999993,2.0,7.2,10.08,3.8,0.10800000000000001,0.8399999999999999,0.6,0.0,0.0,0.0,1.0,0.0,4.6,1.6,3.0,2.8,38.0,2.2,,111,3.3,0.0,a,,,3.1,,True
418,Maguire,Harry Maguire,DEF,16,50,90.0,5.4,4.540000000000001,13.6,4.86,27.119999999999997,22.2,0.12400000000000003,1.248,1.0,0.0,0.2,0.4,1.0,0.4,10.6,2.0,8.6,3.4,38.0,2.2,,90,3.9,0.0,a,,,7.8,,True
419,Martinez,Lisandro Martínez,DEF,16,50,54.0,3.0,1.9,1.8,2.86,14.080000000000002,14.4,0.026000000000000002,0.784,0.6,0.0,0.0,0.4,0.4,0.0,5.0,1.2,3.8,2.2,38.0,1.6,,51,2.8,0.0,d,75.0,,0.7,Thigh injury - 75% chance of playing,True
420,Yoro,Leny Yoro,DEF,16,50,6.8,0.6,0.18,0.0,0.06,1.8800000000000001,1.4,0.0,0.08,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.2,0.8,0.0,38.0,2.2,,56,1.8,0.0,a,,,0.6,,True
421,Heaven,Ayden Heaven,DEF,16,45,36.0,0.6,0.5800000000000001,0.0,0.9199999999999999,4.88,4.4,0.002,0.46399999999999997,0.4,0.0,0.0,0.0,0.6,0.0,2.0,0.8,1.2,1.2,38.0,1.7,,42,2.5,0.0,a,,,0.4,,True
422,Mazraoui,Noussair Mazraoui,DEF,16,45,41.6,3.6,2.2399999999999998,0.8,9.939999999999998,11.559999999999999,13.8,0.010000000000000004,0.49000000000000005,0.4,0.0,0.0,0.4,0.2,0.6,4.8,1.2,3.6,2.8,38.0,1.7,,53,2.6,0.0,a,,,0.7,,True
423,Shaw,Luke Shaw,DEF,16,45,84.6,5.0,2.96,5.4,4.980000000000001,19.04,18.4,0.122,1.184,1.0,0.2,0.0,0.6,0.8,0.0,7.6,2.4,5.2,2.4,38.0,1.7,,113,3.0,0.0,a,,,24.6,,True
424,Amass,Harry Amass,DEF,16,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,,0,0.0,0.0,a,,,0.2,,True
